k,alpha,species,applied-region,Successes (# Pyroprints),Failures (# Pyroprints),NonDecisions (# Pyroprints),Total,Decision-Made Relevance,Overall Relevance,
14,0.000,Opossum,16-23,0,0,0,0,NaN,NaN,
14,0.000,Opossum,23-5,0,0,0,0,NaN,NaN,
14,0.000,Cow,16-23,1564,1268,0,2832,0.552,0.552,
14,0.000,Cow,23-5,1534,1664,0,3198,0.480,0.480,
14,0.000,Deer Mouse,16-23,0,0,0,0,NaN,NaN,
14,0.000,Deer Mouse,23-5,0,0,0,0,NaN,NaN,
14,0.000,OVERALL,16-23,3678,2670,0,6348,0.579,0.579,
14,0.000,OVERALL,23-5,4260,3350,0,7610,0.560,0.560,
14,0.500,Chicken,16-23,0,0,0,0,NaN,NaN,
14,0.500,Chicken,23-5,5,2,0,7,0.714,0.714,
14,0.500,Sea Lion,16-23,0,0,0,0,NaN,NaN,
14,0.500,Sea Lion,23-5,0,10,0,10,0.000,0.000,
14,0.500,Hu and Cw,16-23,1,5,0,6,0.167,0.167,
14,0.500,Hu and Cw,23-5,9,7,0,16,0.563,0.563,
14,0.500,Sheep,16-23,44,51,0,95,0.463,0.463,
14,0.500,Sheep,23-5,54,36,0,90,0.600,0.600,
14,0.500,Hu and Dg,16-23,7,8,0,15,0.467,0.467,
14,0.500,Hu and Dg,23-5,20,25,0,45,0.444,0.444,
14,0.500,Common Loon,16-23,0,0,0,0,NaN,NaN,
14,0.500,Common Loon,23-5,0,0,0,0,NaN,NaN,
14,0.500,Red-Winged Blackbird,16-23,0,0,0,0,NaN,NaN,
14,0.500,Red-Winged Blackbird,23-5,0,0,0,0,NaN,NaN,
14,0.500,Cw,16-23,6,7,0,13,0.462,0.462,
14,0.500,Cw,23-5,9,21,0,30,0.300,0.300,
14,0.500,Cliff Sparrow,16-23,0,4,0,4,0.000,0.000,
14,0.500,Cliff Sparrow,23-5,0,0,0,0,NaN,NaN,
14,0.500,Pig,16-23,6,6,0,12,0.500,0.500,
14,0.500,Pig,23-5,0,1,0,1,0.000,0.000,
14,0.500,Barn Owl,16-23,0,0,0,0,NaN,NaN,
14,0.500,Barn Owl,23-5,0,0,0,0,NaN,NaN,
14,0.500,Wild Pig,16-23,0,0,0,0,NaN,NaN,
14,0.500,Wild Pig,23-5,0,0,0,0,NaN,NaN,
14,0.500,Pennington Creek Water,16-23,0,0,0,0,NaN,NaN,
14,0.500,Pennington Creek Water,23-5,0,0,0,0,NaN,NaN,
14,0.500,Guinni,16-23,0,0,0,0,NaN,NaN,
14,0.500,Guinni,23-5,0,0,0,0,NaN,NaN,
14,0.500,Racoon,16-23,0,0,0,0,NaN,NaN,
14,0.500,Racoon,23-5,0,0,0,0,NaN,NaN,
14,0.500,Hu,16-23,12,8,0,20,0.600,0.600,
14,0.500,Hu,23-5,22,18,0,40,0.550,0.550,
14,0.500,Cw and Dg,16-23,7,12,0,19,0.368,0.368,
14,0.500,Cw and Dg,23-5,13,16,0,29,0.448,0.448,
14,0.500,Red Wind Blackbird,16-23,0,0,0,0,NaN,NaN,
14,0.500,Red Wind Blackbird,23-5,0,0,0,0,NaN,NaN,
14,0.500,Tree Swallow,16-23,0,0,0,0,NaN,NaN,
14,0.500,Tree Swallow,23-5,0,0,0,0,NaN,NaN,
14,0.500,Turkey Vulture,16-23,0,0,0,0,NaN,NaN,
14,0.500,Turkey Vulture,23-5,0,0,0,0,NaN,NaN,
14,0.500,Dg,16-23,7,9,0,16,0.438,0.438,
14,0.500,Dg,23-5,31,35,0,66,0.470,0.470,
14,0.500,Western Kingbird,16-23,0,0,0,0,NaN,NaN,
14,0.500,Western Kingbird,23-5,0,0,0,0,NaN,NaN,
14,0.500,White Crowned Sparrow,16-23,0,0,0,0,NaN,NaN,
14,0.500,White Crowned Sparrow,23-5,0,5,0,5,0.000,0.000,
14,0.500,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
14,0.500,Eared Grebe,23-5,0,5,0,5,0.000,0.000,
14,0.500,cougar,16-23,0,0,0,0,NaN,NaN,
14,0.500,cougar,23-5,0,0,0,0,NaN,NaN,
14,0.500,Ocean Water,16-23,0,0,0,0,NaN,NaN,
14,0.500,Ocean Water,23-5,0,0,0,0,NaN,NaN,
14,0.500,Red Tailed Hawk,16-23,0,0,0,0,NaN,NaN,
14,0.500,Red Tailed Hawk,23-5,0,1,0,1,0.000,0.000,
14,0.500,Dog,16-23,51,72,0,123,0.415,0.415,
14,0.500,Dog,23-5,81,146,0,227,0.357,0.357,
14,0.500,Human,16-23,1727,845,0,2572,0.671,0.671,
14,0.500,Human,23-5,2138,766,0,2904,0.736,0.736,
14,0.500,Wild Turkey,16-23,1,2,0,3,0.333,0.333,
14,0.500,Wild Turkey,23-5,0,6,0,6,0.000,0.000,
14,0.500,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
14,0.500,Clark Grebe,23-5,0,0,0,0,NaN,NaN,
14,0.500,Seagull,16-23,0,0,0,0,NaN,NaN,
14,0.500,Seagull,23-5,3,8,0,11,0.273,0.273,
14,0.500,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
14,0.500,Surf Scoter,23-5,0,0,0,0,NaN,NaN,
14,0.500,Pigeon,16-23,21,124,0,145,0.145,0.145,
14,0.500,Pigeon,23-5,65,134,0,199,0.327,0.327,
14,0.500,Pacific Ocean Water,16-23,0,0,0,0,NaN,NaN,
14,0.500,Pacific Ocean Water,23-5,0,0,0,0,NaN,NaN,
14,0.500,Cat,16-23,16,20,0,36,0.444,0.444,
14,0.500,Cat,23-5,16,20,0,36,0.444,0.444,
14,0.500,Horse,16-23,5,9,0,14,0.357,0.357,
14,0.500,Horse,23-5,20,67,0,87,0.230,0.230,
14,0.500,orangutan,16-23,0,0,0,0,NaN,NaN,
14,0.500,orangutan,23-5,0,0,0,0,NaN,NaN,
14,0.500,Bat,16-23,36,36,0,72,0.500,0.500,
14,0.500,Bat,23-5,37,36,0,73,0.507,0.507,
14,0.500,Deer,16-23,11,40,0,51,0.216,0.216,
14,0.500,Deer,23-5,16,123,0,139,0.115,0.115,
14,0.500,Great Horned Owl,16-23,0,0,0,0,NaN,NaN,
14,0.500,Great Horned Owl,23-5,0,0,0,0,NaN,NaN,
14,0.500,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
14,0.500,Freshwater Lagoon,23-5,0,0,0,0,NaN,NaN,
14,0.500,Unknown Avian,16-23,0,0,0,0,NaN,NaN,
14,0.500,Unknown Avian,23-5,0,0,0,0,NaN,NaN,
14,0.500,Human UTI,16-23,73,80,0,153,0.477,0.477,
14,0.500,Human UTI,23-5,95,115,0,210,0.452,0.452,
14,0.500,unknown,16-23,0,0,0,0,NaN,NaN,
14,0.500,unknown,23-5,0,2,0,2,0.000,0.000,
14,0.500,SLO Creek Water,16-23,0,0,0,0,NaN,NaN,
14,0.500,SLO Creek Water,23-5,0,0,0,0,NaN,NaN,
14,0.500,Pig/Swine,16-23,3,5,0,8,0.375,0.375,
14,0.500,Pig/Swine,23-5,8,10,0,18,0.444,0.444,
14,0.500,Klebsiella,16-23,0,0,0,0,NaN,NaN,
14,0.500,Klebsiella,23-5,0,0,0,0,NaN,NaN,
14,0.500,Hu Cw and Dg,16-23,5,10,0,15,0.333,0.333,
14,0.500,Hu Cw and Dg,23-5,5,5,0,10,0.500,0.500,
14,0.500,Ground Squirrel,16-23,75,49,0,124,0.605,0.605,
14,0.500,Ground Squirrel,23-5,79,66,0,145,0.545,0.545,
14,0.500,Opossum,16-23,0,0,0,0,NaN,NaN,
14,0.500,Opossum,23-5,0,0,0,0,NaN,NaN,
14,0.500,Cow,16-23,1564,1268,0,2832,0.552,0.552,
14,0.500,Cow,23-5,1534,1664,0,3198,0.480,0.480,
14,0.500,Deer Mouse,16-23,0,0,0,0,NaN,NaN,
14,0.500,Deer Mouse,23-5,0,0,0,0,NaN,NaN,
14,0.500,OVERALL,16-23,3678,2670,0,6348,0.579,0.579,
14,0.500,OVERALL,23-5,4260,3350,0,7610,0.560,0.560,
14,0.900,Chicken,16-23,0,0,0,0,NaN,NaN,
14,0.900,Chicken,23-5,5,2,0,7,0.714,0.714,
14,0.900,Sea Lion,16-23,0,0,0,0,NaN,NaN,
14,0.900,Sea Lion,23-5,0,10,0,10,0.000,0.000,
14,0.900,Hu and Cw,16-23,1,5,0,6,0.167,0.167,
14,0.900,Hu and Cw,23-5,9,7,0,16,0.563,0.563,
14,0.900,Sheep,16-23,44,51,0,95,0.463,0.463,
14,0.900,Sheep,23-5,54,36,0,90,0.600,0.600,
14,0.900,Hu and Dg,16-23,7,8,0,15,0.467,0.467,
14,0.900,Hu and Dg,23-5,20,25,0,45,0.444,0.444,
14,0.900,Common Loon,16-23,0,0,0,0,NaN,NaN,
14,0.900,Common Loon,23-5,0,0,0,0,NaN,NaN,
14,0.900,Red-Winged Blackbird,16-23,0,0,0,0,NaN,NaN,
14,0.900,Red-Winged Blackbird,23-5,0,0,0,0,NaN,NaN,
14,0.900,Cw,16-23,6,7,0,13,0.462,0.462,
14,0.900,Cw,23-5,9,21,0,30,0.300,0.300,
14,0.900,Cliff Sparrow,16-23,0,4,0,4,0.000,0.000,
14,0.900,Cliff Sparrow,23-5,0,0,0,0,NaN,NaN,
14,0.900,Pig,16-23,6,6,0,12,0.500,0.500,
14,0.900,Pig,23-5,0,1,0,1,0.000,0.000,
14,0.900,Barn Owl,16-23,0,0,0,0,NaN,NaN,
14,0.900,Barn Owl,23-5,0,0,0,0,NaN,NaN,
14,0.900,Wild Pig,16-23,0,0,0,0,NaN,NaN,
14,0.900,Wild Pig,23-5,0,0,0,0,NaN,NaN,
14,0.900,Pennington Creek Water,16-23,0,0,0,0,NaN,NaN,
14,0.900,Pennington Creek Water,23-5,0,0,0,0,NaN,NaN,
14,0.900,Guinni,16-23,0,0,0,0,NaN,NaN,
14,0.900,Guinni,23-5,0,0,0,0,NaN,NaN,
14,0.900,Racoon,16-23,0,0,0,0,NaN,NaN,
14,0.900,Racoon,23-5,0,0,0,0,NaN,NaN,
14,0.900,Hu,16-23,12,8,0,20,0.600,0.600,
14,0.900,Hu,23-5,22,18,0,40,0.550,0.550,
14,0.900,Cw and Dg,16-23,7,12,0,19,0.368,0.368,
14,0.900,Cw and Dg,23-5,13,16,0,29,0.448,0.448,
14,0.900,Red Wind Blackbird,16-23,0,0,0,0,NaN,NaN,
14,0.900,Red Wind Blackbird,23-5,0,0,0,0,NaN,NaN,
14,0.900,Tree Swallow,16-23,0,0,0,0,NaN,NaN,
14,0.900,Tree Swallow,23-5,0,0,0,0,NaN,NaN,
14,0.900,Turkey Vulture,16-23,0,0,0,0,NaN,NaN,
14,0.900,Turkey Vulture,23-5,0,0,0,0,NaN,NaN,
14,0.900,Dg,16-23,7,9,0,16,0.438,0.438,
14,0.900,Dg,23-5,31,35,0,66,0.470,0.470,
14,0.900,Western Kingbird,16-23,0,0,0,0,NaN,NaN,
14,0.900,Western Kingbird,23-5,0,0,0,0,NaN,NaN,
14,0.900,White Crowned Sparrow,16-23,0,0,0,0,NaN,NaN,
14,0.900,White Crowned Sparrow,23-5,0,5,0,5,0.000,0.000,
14,0.900,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
14,0.900,Eared Grebe,23-5,0,5,0,5,0.000,0.000,
14,0.900,cougar,16-23,0,0,0,0,NaN,NaN,
14,0.900,cougar,23-5,0,0,0,0,NaN,NaN,
14,0.900,Ocean Water,16-23,0,0,0,0,NaN,NaN,
14,0.900,Ocean Water,23-5,0,0,0,0,NaN,NaN,
14,0.900,Red Tailed Hawk,16-23,0,0,0,0,NaN,NaN,
14,0.900,Red Tailed Hawk,23-5,0,1,0,1,0.000,0.000,
14,0.900,Dog,16-23,51,72,0,123,0.415,0.415,
14,0.900,Dog,23-5,81,141,0,222,0.365,0.365,
14,0.900,Human,16-23,1727,842,0,2569,0.672,0.672,
14,0.900,Human,23-5,2138,762,0,2900,0.737,0.737,
14,0.900,Wild Turkey,16-23,1,2,0,3,0.333,0.333,
14,0.900,Wild Turkey,23-5,0,6,0,6,0.000,0.000,
14,0.900,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
14,0.900,Clark Grebe,23-5,0,0,0,0,NaN,NaN,
14,0.900,Seagull,16-23,0,0,0,0,NaN,NaN,
14,0.900,Seagull,23-5,3,9,0,12,0.250,0.250,
14,0.900,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
14,0.900,Surf Scoter,23-5,0,0,0,0,NaN,NaN,
14,0.900,Pigeon,16-23,21,125,0,146,0.144,0.144,
14,0.900,Pigeon,23-5,65,134,0,199,0.327,0.327,
14,0.900,Pacific Ocean Water,16-23,0,0,0,0,NaN,NaN,
14,0.900,Pacific Ocean Water,23-5,0,0,0,0,NaN,NaN,
14,0.900,Cat,16-23,16,20,0,36,0.444,0.444,
14,0.900,Cat,23-5,16,20,0,36,0.444,0.444,
14,0.900,Horse,16-23,5,9,0,14,0.357,0.357,
14,0.900,Horse,23-5,20,67,0,87,0.230,0.230,
14,0.900,orangutan,16-23,0,0,0,0,NaN,NaN,
14,0.900,orangutan,23-5,0,0,0,0,NaN,NaN,
14,0.900,Bat,16-23,36,36,0,72,0.500,0.500,
14,0.900,Bat,23-5,37,36,0,73,0.507,0.507,
14,0.900,Deer,16-23,11,40,0,51,0.216,0.216,
14,0.900,Deer,23-5,16,123,0,139,0.115,0.115,
14,0.900,Great Horned Owl,16-23,0,0,0,0,NaN,NaN,
14,0.900,Great Horned Owl,23-5,0,0,0,0,NaN,NaN,
14,0.900,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
14,0.900,Freshwater Lagoon,23-5,0,0,0,0,NaN,NaN,
14,0.900,Unknown Avian,16-23,0,0,0,0,NaN,NaN,
14,0.900,Unknown Avian,23-5,0,0,0,0,NaN,NaN,
14,0.900,Human UTI,16-23,73,80,0,153,0.477,0.477,
14,0.900,Human UTI,23-5,98,115,0,213,0.460,0.460,
14,0.900,unknown,16-23,0,0,0,0,NaN,NaN,
14,0.900,unknown,23-5,0,2,0,2,0.000,0.000,
14,0.900,SLO Creek Water,16-23,0,0,0,0,NaN,NaN,
14,0.900,SLO Creek Water,23-5,0,0,0,0,NaN,NaN,
14,0.900,Pig/Swine,16-23,3,5,0,8,0.375,0.375,
14,0.900,Pig/Swine,23-5,8,10,0,18,0.444,0.444,
14,0.900,Klebsiella,16-23,0,0,0,0,NaN,NaN,
14,0.900,Klebsiella,23-5,0,0,0,0,NaN,NaN,
14,0.900,Hu Cw and Dg,16-23,5,10,0,15,0.333,0.333,
14,0.900,Hu Cw and Dg,23-5,5,5,0,10,0.500,0.500,
14,0.900,Ground Squirrel,16-23,75,49,0,124,0.605,0.605,
14,0.900,Ground Squirrel,23-5,79,66,0,145,0.545,0.545,
14,0.900,Opossum,16-23,0,0,0,0,NaN,NaN,
14,0.900,Opossum,23-5,0,0,0,0,NaN,NaN,
14,0.900,Cow,16-23,1566,1264,0,2830,0.553,0.553,
14,0.900,Cow,23-5,1534,1661,0,3195,0.480,0.480,
14,0.900,Deer Mouse,16-23,0,0,0,0,NaN,NaN,
14,0.900,Deer Mouse,23-5,0,0,0,0,NaN,NaN,
14,0.900,OVERALL,16-23,3680,2664,0,6344,0.580,0.580,
14,0.900,OVERALL,23-5,4263,3339,0,7602,0.561,0.561,
14,0.950,Chicken,16-23,0,0,0,0,NaN,NaN,
14,0.950,Chicken,23-5,5,2,0,7,0.714,0.714,
14,0.950,Sea Lion,16-23,0,0,0,0,NaN,NaN,
14,0.950,Sea Lion,23-5,0,10,0,10,0.000,0.000,
14,0.950,Hu and Cw,16-23,1,5,0,6,0.167,0.167,
14,0.950,Hu and Cw,23-5,9,7,0,16,0.563,0.563,
14,0.950,Sheep,16-23,44,51,0,95,0.463,0.463,
14,0.950,Sheep,23-5,54,36,0,90,0.600,0.600,
14,0.950,Hu and Dg,16-23,7,8,0,15,0.467,0.467,
14,0.950,Hu and Dg,23-5,20,25,0,45,0.444,0.444,
14,0.950,Common Loon,16-23,0,0,0,0,NaN,NaN,
14,0.950,Common Loon,23-5,0,0,0,0,NaN,NaN,
14,0.950,Red-Winged Blackbird,16-23,0,0,0,0,NaN,NaN,
14,0.950,Red-Winged Blackbird,23-5,0,0,0,0,NaN,NaN,
14,0.950,Cw,16-23,6,7,0,13,0.462,0.462,
14,0.950,Cw,23-5,9,21,0,30,0.300,0.300,
14,0.950,Cliff Sparrow,16-23,0,4,0,4,0.000,0.000,
14,0.950,Cliff Sparrow,23-5,0,0,0,0,NaN,NaN,
14,0.950,Pig,16-23,6,6,0,12,0.500,0.500,
14,0.950,Pig,23-5,0,1,0,1,0.000,0.000,
14,0.950,Barn Owl,16-23,0,0,0,0,NaN,NaN,
14,0.950,Barn Owl,23-5,0,0,0,0,NaN,NaN,
14,0.950,Wild Pig,16-23,0,0,0,0,NaN,NaN,
14,0.950,Wild Pig,23-5,0,0,0,0,NaN,NaN,
14,0.950,Pennington Creek Water,16-23,0,0,0,0,NaN,NaN,
14,0.950,Pennington Creek Water,23-5,0,0,0,0,NaN,NaN,
14,0.950,Guinni,16-23,0,0,0,0,NaN,NaN,
14,0.950,Guinni,23-5,0,0,0,0,NaN,NaN,
14,0.950,Racoon,16-23,0,0,0,0,NaN,NaN,
14,0.950,Racoon,23-5,0,0,0,0,NaN,NaN,
14,0.950,Hu,16-23,12,8,0,20,0.600,0.600,
14,0.950,Hu,23-5,22,18,0,40,0.550,0.550,
14,0.950,Cw and Dg,16-23,7,12,0,19,0.368,0.368,
14,0.950,Cw and Dg,23-5,13,16,0,29,0.448,0.448,
14,0.950,Red Wind Blackbird,16-23,0,0,0,0,NaN,NaN,
14,0.950,Red Wind Blackbird,23-5,0,0,0,0,NaN,NaN,
14,0.950,Tree Swallow,16-23,0,0,0,0,NaN,NaN,
14,0.950,Tree Swallow,23-5,0,0,0,0,NaN,NaN,
14,0.950,Turkey Vulture,16-23,0,0,0,0,NaN,NaN,
14,0.950,Turkey Vulture,23-5,0,0,0,0,NaN,NaN,
14,0.950,Dg,16-23,7,9,0,16,0.438,0.438,
14,0.950,Dg,23-5,31,35,0,66,0.470,0.470,
14,0.950,Western Kingbird,16-23,0,0,0,0,NaN,NaN,
14,0.950,Western Kingbird,23-5,0,0,0,0,NaN,NaN,
14,0.950,White Crowned Sparrow,16-23,0,0,0,0,NaN,NaN,
14,0.950,White Crowned Sparrow,23-5,0,5,0,5,0.000,0.000,
14,0.950,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
14,0.950,Eared Grebe,23-5,0,5,0,5,0.000,0.000,
14,0.950,cougar,16-23,0,0,0,0,NaN,NaN,
14,0.950,cougar,23-5,0,0,0,0,NaN,NaN,
14,0.950,Ocean Water,16-23,0,0,0,0,NaN,NaN,
14,0.950,Ocean Water,23-5,0,0,0,0,NaN,NaN,
14,0.950,Red Tailed Hawk,16-23,0,0,0,0,NaN,NaN,
14,0.950,Red Tailed Hawk,23-5,0,1,0,1,0.000,0.000,
14,0.950,Dog,16-23,51,72,0,123,0.415,0.415,
14,0.950,Dog,23-5,81,139,0,220,0.368,0.368,
14,0.950,Human,16-23,1727,839,0,2566,0.673,0.673,
14,0.950,Human,23-5,2132,754,0,2886,0.739,0.739,
14,0.950,Wild Turkey,16-23,1,2,0,3,0.333,0.333,
14,0.950,Wild Turkey,23-5,0,5,0,5,0.000,0.000,
14,0.950,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
14,0.950,Clark Grebe,23-5,0,0,0,0,NaN,NaN,
14,0.950,Seagull,16-23,0,0,0,0,NaN,NaN,
14,0.950,Seagull,23-5,3,8,0,11,0.273,0.273,
14,0.950,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
14,0.950,Surf Scoter,23-5,0,0,0,0,NaN,NaN,
14,0.950,Pigeon,16-23,22,124,0,146,0.151,0.151,
14,0.950,Pigeon,23-5,65,135,0,200,0.325,0.325,
14,0.950,Pacific Ocean Water,16-23,0,0,0,0,NaN,NaN,
14,0.950,Pacific Ocean Water,23-5,0,0,0,0,NaN,NaN,
14,0.950,Cat,16-23,16,20,0,36,0.444,0.444,
14,0.950,Cat,23-5,16,26,0,42,0.381,0.381,
14,0.950,Horse,16-23,5,9,0,14,0.357,0.357,
14,0.950,Horse,23-5,20,67,0,87,0.230,0.230,
14,0.950,orangutan,16-23,0,0,0,0,NaN,NaN,
14,0.950,orangutan,23-5,0,0,0,0,NaN,NaN,
14,0.950,Bat,16-23,36,36,0,72,0.500,0.500,
14,0.950,Bat,23-5,37,35,0,72,0.514,0.514,
14,0.950,Deer,16-23,11,40,0,51,0.216,0.216,
14,0.950,Deer,23-5,16,123,0,139,0.115,0.115,
14,0.950,Great Horned Owl,16-23,0,0,0,0,NaN,NaN,
14,0.950,Great Horned Owl,23-5,0,0,0,0,NaN,NaN,
14,0.950,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
14,0.950,Freshwater Lagoon,23-5,0,0,0,0,NaN,NaN,
14,0.950,Unknown Avian,16-23,0,0,0,0,NaN,NaN,
14,0.950,Unknown Avian,23-5,0,0,0,0,NaN,NaN,
14,0.950,Human UTI,16-23,76,81,0,157,0.484,0.484,
14,0.950,Human UTI,23-5,97,118,0,215,0.451,0.451,
14,0.950,unknown,16-23,0,0,0,0,NaN,NaN,
14,0.950,unknown,23-5,0,2,0,2,0.000,0.000,
14,0.950,SLO Creek Water,16-23,0,0,0,0,NaN,NaN,
14,0.950,SLO Creek Water,23-5,0,0,0,0,NaN,NaN,
14,0.950,Pig/Swine,16-23,3,5,0,8,0.375,0.375,
14,0.950,Pig/Swine,23-5,8,10,0,18,0.444,0.444,
14,0.950,Klebsiella,16-23,0,0,0,0,NaN,NaN,
14,0.950,Klebsiella,23-5,0,0,0,0,NaN,NaN,
14,0.950,Hu Cw and Dg,16-23,5,10,0,15,0.333,0.333,
14,0.950,Hu Cw and Dg,23-5,5,5,0,10,0.500,0.500,
14,0.950,Ground Squirrel,16-23,75,49,0,124,0.605,0.605,
14,0.950,Ground Squirrel,23-5,79,65,0,144,0.549,0.549,
14,0.950,Opossum,16-23,0,0,0,0,NaN,NaN,
14,0.950,Opossum,23-5,0,0,0,0,NaN,NaN,
14,0.950,Cow,16-23,1569,1243,0,2812,0.558,0.558,
14,0.950,Cow,23-5,1533,1659,0,3192,0.480,0.480,
14,0.950,Deer Mouse,16-23,0,0,0,0,NaN,NaN,
14,0.950,Deer Mouse,23-5,0,0,0,0,NaN,NaN,
14,0.950,OVERALL,16-23,3687,2640,0,6327,0.583,0.583,
14,0.950,OVERALL,23-5,4255,3333,0,7588,0.561,0.561,
14,0.960,Chicken,16-23,0,0,0,0,NaN,NaN,
14,0.960,Chicken,23-5,5,2,0,7,0.714,0.714,
14,0.960,Sea Lion,16-23,0,0,0,0,NaN,NaN,
14,0.960,Sea Lion,23-5,0,10,0,10,0.000,0.000,
14,0.960,Hu and Cw,16-23,1,5,0,6,0.167,0.167,
14,0.960,Hu and Cw,23-5,9,7,0,16,0.563,0.563,
14,0.960,Sheep,16-23,44,51,0,95,0.463,0.463,
14,0.960,Sheep,23-5,54,37,0,91,0.593,0.593,
14,0.960,Hu and Dg,16-23,7,8,0,15,0.467,0.467,
14,0.960,Hu and Dg,23-5,20,25,0,45,0.444,0.444,
14,0.960,Common Loon,16-23,0,0,0,0,NaN,NaN,
14,0.960,Common Loon,23-5,0,0,0,0,NaN,NaN,
14,0.960,Red-Winged Blackbird,16-23,0,0,0,0,NaN,NaN,
14,0.960,Red-Winged Blackbird,23-5,0,0,0,0,NaN,NaN,
14,0.960,Cw,16-23,6,7,0,13,0.462,0.462,
14,0.960,Cw,23-5,9,21,0,30,0.300,0.300,
14,0.960,Cliff Sparrow,16-23,0,4,0,4,0.000,0.000,
14,0.960,Cliff Sparrow,23-5,0,0,0,0,NaN,NaN,
14,0.960,Pig,16-23,6,6,0,12,0.500,0.500,
14,0.960,Pig,23-5,0,1,0,1,0.000,0.000,
14,0.960,Barn Owl,16-23,0,0,0,0,NaN,NaN,
14,0.960,Barn Owl,23-5,0,0,0,0,NaN,NaN,
14,0.960,Wild Pig,16-23,0,0,0,0,NaN,NaN,
14,0.960,Wild Pig,23-5,1,0,0,1,1.000,1.000,
14,0.960,Pennington Creek Water,16-23,0,0,0,0,NaN,NaN,
14,0.960,Pennington Creek Water,23-5,0,0,0,0,NaN,NaN,
14,0.960,Guinni,16-23,0,0,0,0,NaN,NaN,
14,0.960,Guinni,23-5,0,0,0,0,NaN,NaN,
14,0.960,Racoon,16-23,0,0,0,0,NaN,NaN,
14,0.960,Racoon,23-5,0,0,0,0,NaN,NaN,
14,0.960,Hu,16-23,12,8,0,20,0.600,0.600,
14,0.960,Hu,23-5,22,18,0,40,0.550,0.550,
14,0.960,Cw and Dg,16-23,7,12,0,19,0.368,0.368,
14,0.960,Cw and Dg,23-5,13,16,0,29,0.448,0.448,
14,0.960,Red Wind Blackbird,16-23,0,0,0,0,NaN,NaN,
14,0.960,Red Wind Blackbird,23-5,0,0,0,0,NaN,NaN,
14,0.960,Tree Swallow,16-23,0,0,0,0,NaN,NaN,
14,0.960,Tree Swallow,23-5,0,0,0,0,NaN,NaN,
14,0.960,Turkey Vulture,16-23,0,0,0,0,NaN,NaN,
14,0.960,Turkey Vulture,23-5,0,0,0,0,NaN,NaN,
14,0.960,Dg,16-23,7,9,0,16,0.438,0.438,
14,0.960,Dg,23-5,31,35,0,66,0.470,0.470,
14,0.960,Western Kingbird,16-23,0,0,0,0,NaN,NaN,
14,0.960,Western Kingbird,23-5,0,0,0,0,NaN,NaN,
14,0.960,White Crowned Sparrow,16-23,0,0,0,0,NaN,NaN,
14,0.960,White Crowned Sparrow,23-5,0,5,0,5,0.000,0.000,
14,0.960,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
14,0.960,Eared Grebe,23-5,0,5,0,5,0.000,0.000,
14,0.960,cougar,16-23,0,0,0,0,NaN,NaN,
14,0.960,cougar,23-5,0,0,0,0,NaN,NaN,
14,0.960,Ocean Water,16-23,0,0,0,0,NaN,NaN,
14,0.960,Ocean Water,23-5,0,0,0,0,NaN,NaN,
14,0.960,Red Tailed Hawk,16-23,0,0,0,0,NaN,NaN,
14,0.960,Red Tailed Hawk,23-5,0,1,0,1,0.000,0.000,
14,0.960,Dog,16-23,51,72,0,123,0.415,0.415,
14,0.960,Dog,23-5,81,134,0,215,0.377,0.377,
14,0.960,Human,16-23,1728,838,0,2566,0.673,0.673,
14,0.960,Human,23-5,2137,739,0,2876,0.743,0.743,
14,0.960,Wild Turkey,16-23,1,2,0,3,0.333,0.333,
14,0.960,Wild Turkey,23-5,0,10,0,10,0.000,0.000,
14,0.960,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
14,0.960,Clark Grebe,23-5,0,0,0,0,NaN,NaN,
14,0.960,Seagull,16-23,0,0,0,0,NaN,NaN,
14,0.960,Seagull,23-5,3,9,0,12,0.250,0.250,
14,0.960,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
14,0.960,Surf Scoter,23-5,0,2,0,2,0.000,0.000,
14,0.960,Pigeon,16-23,22,124,0,146,0.151,0.151,
14,0.960,Pigeon,23-5,66,151,0,217,0.304,0.304,
14,0.960,Pacific Ocean Water,16-23,0,0,0,0,NaN,NaN,
14,0.960,Pacific Ocean Water,23-5,0,0,0,0,NaN,NaN,
14,0.960,Cat,16-23,16,20,0,36,0.444,0.444,
14,0.960,Cat,23-5,16,26,0,42,0.381,0.381,
14,0.960,Horse,16-23,5,9,0,14,0.357,0.357,
14,0.960,Horse,23-5,20,67,0,87,0.230,0.230,
14,0.960,orangutan,16-23,0,0,0,0,NaN,NaN,
14,0.960,orangutan,23-5,0,0,0,0,NaN,NaN,
